S1_Temp,S2_Temp,S1_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2_Slope,S6_PIR,S7_PIR,target
25.69,25.38,124,54,0.58,0.22,0.1,0.13,0.192307692308,0,0,0
25.69,25.38,124,54,0.83,0.38,0.24,0.18,0.161538461538,1,0,0
25.69,25.38,124,54,0.21,0.05,0.15,0.06,0.126923076923,1,0,0
25.69,25.38,124,54,0.12,0.06,0.06,0.06,0.0884615384615,0,0,0
25.69,25.38,122,53,0.74,1.12,0.08,0.31,0.0461538461538,1,1,0
25.69,25.44,123,53,1.53,3.44,0.7,0.56,0.0,1,1,1
25.75,25.44,123,53,0.7,1.46,0.35,0.28,0.0,1,1,1
25.69,25.5,150,54,0.74,3.44,0.5,0.35,0.0461538461538,1,1,1
25.69,25.5,154,54,0.37,0.5,0.17,0.1,0.0884615384615,1,1,1
25.69,25.5,154,54,0.78,1.01,0.31,0.31,0.126923076923,1,1,1
25.69,25.5,155,53,0.8,1.0,0.29,0.27,0.161538461538,0,1,1
25.75,25.5,155,54,0.69,0.89,0.3,0.19,0.192307692308,0,1,1
25.75,25.56,155,54,1.5,0.96,0.4,0.25,0.219230769231,1,1,1
25.75,25.5,156,54,0.66,0.92,0.2,0.15,0.242307692308,1,1,1
25.75,25.5,156,54,1.11,1.04,0.38,0.3,0.261538461538,0,1,1
25.75,25.56,157,55,0.63,0.8,0.31,0.2,0.276923076923,0,1,1
25.75,25.56,157,54,0.66,0.79,0.2,0.19,0.288461538462,1,0,1
25.75,25.56,157,54,0.74,0.5,0.2,0.21,0.342307692308,0,0,1
25.75,25.56,157,54,1.2,0.79,0.23,0.2,0.388461538462,1,0,1
25.75,25.63,157,54,1.82,1.28,0.42,0.31,0.380769230769,0,0,1
25.81,25.63,157,54,2.9,1.78,0.38,0.25,0.369230769231,1,0,1
25.75,25.63,157,54,0.79,1.07,0.52,0.36,0.353846153846,0,0,1
25.81,25.63,158,56,0.75,1.04,0.37,0.35,0.334615384615,0,0,1
25.75,25.63,159,57,0.45,0.52,0.3,0.16,0.357692307692,0,0,1
25.75,25.63,159,58,0.44,0.73,0.28,0.24,0.373076923077,0,1,1
25.75,25.63,160,60,1.46,1.59,0.69,0.69,0.380769230769,1,1,1
25.81,25.63,160,61,0.64,3.44,0.41,0.38,0.380769230769,0,1,1
25.81,25.63,159,60,1.05,3.44,0.5,0.44,0.373076923077,1,1,1
25.81,25.63,160,59,0.67,1.24,0.5,0.34,0.357692307692,1,0,1
25.81,25.63,159,59,0.7,1.54,0.52,0.36,0.334615384615,0,0,1
25.81,25.69,159,59,0.7,0.78,0.52,0.31,0.35,0,0,1
25.81,25.69,159,59,0.88,1.13,0.26,0.22,0.4,1,0,1
25.81,25.69,160,59,0.41,3.13,0.41,0.19,0.484615384615,1,1,1
25.81,25.69,160,59,1.07,0.64,0.09,0.18,0.603846153846,1,1,1
25.81,25.69,159,57,0.37,0.1,0.08,0.08,0.661538461538,1,0,1
25.81,25.69,160,55,0.15,0.06,0.06,0.08,0.753846153846,1,0,1
25.88,25.75,160,57,0.25,0.06,0.32,0.07,0.830769230769,0,0,1
25.81,25.69,160,56,0.34,0.96,0.14,0.2,0.892307692308,0,0,1
25.81,25.69,160,56,0.23,2.25,0.22,0.09,0.892307692308,1,0,1
25.88,25.75,160,56,0.21,0.08,0.06,0.18,0.926923076923,1,0,1
25.81,25.75,159,54,0.25,0.11,0.07,0.06,1.03846153846,1,0,1
25.81,25.75,159,54,1.14,0.32,0.21,0.08,1.12692307692,1,0,1
25.88,25.75,159,54,0.64,0.1,0.08,0.23,1.28846153846,1,0,1
25.81,25.75,159,55,0.32,0.42,0.2,0.07,1.42692307692,0,0,1
25.81,25.75,160,57,0.38,0.33,0.09,0.09,1.49230769231,1,0,1
25.88,25.75,160,58,0.42,0.73,0.08,0.07,1.53076923077,1,1,1
25.88,25.75,160,59,0.79,0.13,0.09,0.08,1.58846153846,0,0,1
25.88,25.81,160,59,0.42,0.1,0.06,0.08,1.70769230769,0,0,1
25.88,25.75,160,60,0.94,3.21,0.81,0.58,1.83846153846,1,0,1
25.88,25.81,159,59,0.42,0.16,0.07,0.08,1.93461538462,0,0,1
25.88,25.75,160,58,0.49,0.58,0.36,0.08,2.08846153846,1,0,1
25.88,25.81,160,58,0.39,0.59,0.13,0.33,2.15384615385,1,1,1
25.88,25.81,160,59,0.11,0.09,0.08,0.06,2.22692307692,0,0,1
25.88,25.81,160,59,0.17,0.45,0.16,0.07,2.25769230769,1,0,1
25.88,25.75,160,59,0.71,1.15,0.46,0.35,2.29230769231,1,0,1
25.88,25.81,160,59,1.27,3.09,0.47,0.21,2.37692307692,0,1,1
25.94,25.81,160,59,0.57,0.94,0.17,0.21,2.55769230769,1,0,1
25.88,25.81,160,60,0.33,1.08,0.31,0.16,2.64230769231,1,0,1
25.94,25.81,160,58,0.46,0.11,0.06,0.17,2.77692307692,1,0,1
25.88,25.81,160,56,0.99,1.54,0.58,0.35,2.76923076923,0,0,1
25.88,25.81,160,57,0.49,1.07,0.25,0.42,2.85769230769,0,0,1
25.88,25.88,160,58,0.65,0.19,0.06,0.21,2.94230769231,0,0,1
25.88,25.88,160,59,0.12,0.08,0.05,0.07,2.97307692308,0,0,1
25.88,25.88,160,59,0.39,0.16,0.23,0.06,2.94615384615,0,0,1
25.88,25.88,160,58,0.57,0.32,0.12,0.15,2.90769230769,0,0,1
25.88,25.88,160,55,0.14,0.29,0.11,0.09,3.00384615385,0,0,1
25.88,25.88,160,55,0.1,0.3,0.17,0.07,3.04230769231,0,0,1
25.94,25.88,160,56,0.49,0.56,0.22,0.13,3.11923076923,1,0,1
25.94,25.88,160,57,0.6,0.42,0.16,0.12,3.13846153846,1,0,1
25.88,25.88,160,59,0.47,1.33,0.23,0.14,3.1,0,0,1
25.88,25.88,160,60,0.63,0.66,0.31,0.19,3.00384615385,1,1,1
25.94,25.88,160,59,0.74,1.41,0.44,0.36,2.9,0,1,1
25.88,25.88,160,59,0.76,0.68,0.42,0.19,2.84230769231,0,1,1
25.94,25.88,160,57,0.75,1.26,0.31,0.29,2.73846153846,0,0,1
25.94,25.88,160,58,0.67,1.04,0.43,0.3,2.63461538462,0,0,1
25.94,25.94,160,58,0.75,1.12,0.48,0.35,2.58076923077,0,0,1
25.88,25.88,160,58,0.58,0.85,0.37,0.28,2.52692307692,1,0,1
25.94,25.88,161,60,0.74,0.31,0.27,0.15,2.42307692308,1,1,1
25.94,25.94,162,60,0.77,0.39,0.27,0.18,2.31923076923,1,0,1
25.88,25.94,161,60,0.91,0.4,0.25,0.26,2.12307692308,1,1,1
25.88,25.94,161,61,0.88,0.25,0.31,0.17,1.70769230769,1,1,1
25.88,25.94,161,61,0.84,0.69,0.5,0.24,1.23846153846,1,0,1
25.88,25.94,162,62,0.52,0.71,0.32,0.18,0.630769230769,1,0,1
25.88,25.94,162,62,0.35,0.55,0.16,0.22,-0.0115384615385,0,0,1
25.88,26.0,162,63,0.61,1.11,0.33,0.28,-0.684615384615,0,0,1
25.94,25.94,162,63,0.9,0.86,0.34,0.21,-1.24230769231,0,0,1
25.94,25.94,162,62,0.63,1.54,0.4,0.34,-1.77307692308,0,0,1
25.94,25.94,162,62,0.72,1.52,0.34,0.41,-2.27307692308,0,0,1
25.88,25.94,162,61,0.61,0.97,0.39,0.45,-2.6,1,0,1
25.94,25.94,162,61,1.0,0.69,0.21,0.24,-2.76153846154,0,0,1
25.94,25.94,161,61,0.38,1.51,0.28,0.18,-2.71538461538,1,0,1
25.94,25.94,161,61,1.52,0.67,0.21,0.24,-2.60769230769,0,0,1
25.94,26.0,161,61,1.15,0.89,0.34,0.21,-2.43846153846,1,0,1
25.94,26.0,161,60,0.67,1.2,0.32,0.54,-2.20769230769,1,0,1
25.94,26.0,162,61,0.6,1.55,0.38,0.32,-1.87307692308,1,0,1
25.94,26.0,161,62,0.93,0.55,0.14,0.27,-1.48846153846,0,0,1
25.94,26.0,161,62,2.18,0.12,0.06,0.1,-1.05769230769,0,0,1
25.94,26.0,161,62,0.08,0.06,0.15,0.06,-0.538461538462,0,0,1
25.94,25.94,162,63,2.68,2.08,0.21,0.15,0.0153846153846,1,1,1
25.94,25.94,162,62,0.6,1.33,0.45,0.29,0.65,0,0,1
25.94,25.94,161,62,0.91,1.18,0.45,0.45,1.36153846154,1,0,1
25.94,26.0,161,61,0.68,1.18,0.41,0.29,2.15,1,0,1
25.94,26.0,161,60,0.61,3.22,0.47,0.24,2.82692307692,1,0,1
26.0,26.0,161,60,0.42,0.99,0.22,0.13,3.53846153846,0,0,1
25.94,26.0,160,60,0.55,0.73,0.23,0.26,4.13846153846,0,0,1
25.94,26.0,160,60,0.56,1.28,0.49,0.38,4.56153846154,0,0,1
25.94,26.0,160,60,0.55,1.59,0.65,0.38,4.88076923077,0,0,1
26.0,26.0,161,61,1.5,1.4,0.46,0.49,5.03461538462,0,0,1
26.0,26.0,161,61,0.42,0.97,0.89,0.23,5.10769230769,0,0,1
26.0,26.0,161,61,0.92,1.43,0.25,0.47,5.13846153846,0,1,1
26.0,26.0,161,61,1.74,0.74,0.69,0.54,5.07692307692,0,1,1
26.0,26.06,161,62,0.31,0.69,0.15,0.15,4.87307692308,0,0,1
26.0,26.31,162,62,0.44,2.91,0.3,0.2,4.57307692308,1,1,1
26.0,26.5,162,62,0.88,0.47,0.39,0.25,4.32307692308,1,1,1
26.0,26.63,162,63,0.39,0.83,0.18,0.28,4.08461538462,1,0,1
26.0,26.69,162,65,0.77,1.43,0.4,0.37,3.91538461538,1,0,1
26.0,26.75,163,64,0.63,0.73,0.31,0.29,3.76923076923,0,0,1
26.0,26.81,163,65,1.1,3.2,0.17,0.21,3.55,0,0,1
26.0,26.88,163,65,0.57,0.72,0.19,0.19,3.30769230769,0,0,1
26.0,26.88,162,64,0.51,0.99,0.27,0.32,3.14230769231,1,0,1
26.0,26.94,162,63,0.48,0.84,0.26,0.29,2.86923076923,1,0,1
26.06,26.94,161,62,0.62,1.19,0.42,0.28,2.68461538462,1,0,1
26.0,26.94,162,62,0.91,1.32,0.38,0.37,2.54230769231,0,0,1
26.0,27.0,161,62,1.13,1.75,0.68,0.53,2.44615384615,1,0,1
26.0,27.0,161,62,1.05,1.49,0.48,0.55,2.30384615385,0,1,1
26.0,27.0,161,63,0.8,0.72,0.27,0.21,2.21923076923,1,0,1
26.06,27.0,161,61,0.62,0.66,0.36,0.24,2.19230769231,0,0,1
26.0,27.0,161,62,0.95,1.11,0.44,0.24,2.07307692308,1,0,1
26.0,27.0,160,62,0.94,0.72,0.27,0.42,2.0,0,0,1
26.06,27.06,160,60,0.71,0.82,0.27,0.24,1.82692307692,1,0,1
26.06,27.0,160,59,0.97,0.63,0.22,0.18,1.75,1,0,1
26.06,27.06,160,59,1.01,0.73,0.34,0.32,1.72692307692,1,0,1
26.06,27.06,160,59,0.51,0.77,0.29,0.19,1.71153846154,1,1,1
26.06,27.06,160,59,0.63,1.67,0.43,0.42,1.70769230769,0,1,1
26.06,27.06,160,59,0.61,0.99,0.33,0.38,1.67692307692,1,1,1
26.06,27.06,160,58,0.51,0.66,0.24,0.18,1.62307692308,0,0,1
26.06,27.06,160,58,0.81,1.17,0.27,0.23,1.63846153846,1,1,1
26.06,27.06,160,59,0.75,1.46,0.38,0.36,1.57692307692,0,0,1
26.06,27.06,160,57,0.07,0.15,0.06,0.07,1.53846153846,0,0,1
26.06,27.06,160,57,2.68,0.25,0.21,0.18,1.51923076923,0,0,1
26.06,27.06,160,57,0.08,0.06,0.09,0.07,1.56153846154,0,0,1
26.06,27.06,160,56,0.06,0.06,0.06,0.06,1.61923076923,0,0,1
26.06,27.06,160,54,0.07,0.12,0.07,0.06,1.69230769231,0,0,1
26.06,27.06,160,54,0.35,0.76,0.2,0.14,1.68461538462,0,0,1
26.06,27.06,160,54,0.71,0.87,0.31,0.26,1.69615384615,0,0,1
26.06,27.06,160,54,0.65,1.32,0.36,0.37,1.53461538462,0,0,1
26.06,27.06,160,54,0.62,1.61,0.43,0.33,1.44230769231,0,0,1
26.06,27.13,160,54,1.16,1.04,0.45,0.72,1.37307692308,0,0,1
26.06,27.13,160,54,0.17,0.39,0.07,0.31,1.32692307692,0,0,1
26.06,27.13,161,58,1.06,1.62,0.43,0.38,1.20769230769,0,0,1
26.06,27.19,161,58,1.63,2.74,0.62,0.78,1.06153846154,1,0,1
26.06,27.19,161,59,1.27,1.12,0.52,0.34,0.988461538462,0,0,1
26.06,27.13,161,58,1.41,1.74,0.37,0.47,0.896153846154,1,0,1
26.06,27.13,161,58,1.2,0.81,0.39,0.4,0.930769230769,1,0,1
26.13,27.13,160,57,0.53,0.97,0.28,0.21,0.946153846154,1,0,1
26.06,27.13,160,58,0.6,0.93,0.2,0.29,1.03461538462,1,0,1
26.13,27.13,160,57,0.96,1.87,0.44,0.39,1.19230769231,0,0,1
26.13,27.13,160,56,0.56,0.9,0.3,0.24,1.41538461538,0,0,1
26.13,27.13,160,55,0.75,1.8,0.36,0.31,1.55769230769,1,0,1
26.13,27.13,160,56,2.04,0.77,0.27,0.45,1.66153846154,1,0,1
26.06,27.19,160,56,0.73,2.53,0.4,0.28,1.76923076923,1,1,1
26.13,27.19,16,55,2.0,0.65,0.44,0.33,1.97692307692,1,1,0
26.06,27.19,15,51,0.21,0.13,0.21,0.18,2.09230769231,0,1,0
26.06,27.19,15,51,0.07,0.06,0.06,0.06,2.20769230769,0,0,0
26.06,27.13,14,51,0.08,0.07,0.06,0.06,2.37307692308,0,0,0
26.06,27.13,15,51,0.07,0.06,0.06,0.06,2.59230769231,0,0,0
26.06,27.19,15,53,0.08,0.06,0.07,0.06,2.76923076923,0,0,0
26.06,27.13,15,52,0.07,0.06,0.06,0.06,2.90769230769,0,0,0
26.06,27.13,15,52,0.07,0.06,0.07,0.06,2.96153846154,0,0,0
26.06,27.13,14,51,0.07,0.06,0.07,0.06,2.88461538462,0,0,0
26.06,27.13,15,53,0.07,0.06,0.06,0.06,2.68076923077,0,0,0
26.0,27.06,15,53,0.08,0.08,0.08,0.05,2.44615384615,0,0,0
26.0,27.06,15,54,0.08,0.06,0.06,0.07,2.23076923077,0,0,0
26.0,27.06,15,54,0.07,0.07,0.06,0.06,1.94230769231,0,0,0
26.0,27.06,15,54,0.07,0.06,0.07,0.06,1.63076923077,0,0,0
26.0,27.06,15,54,0.07,0.07,0.06,0.06,1.25,0,0,0
26.0,27.06,15,54,0.07,0.06,0.07,0.06,0.803846153846,0,0,0
26.0,27.06,15,53,0.07,0.05,0.06,0.07,0.342307692308,0,0,0
26.0,27.06,15,53,0.07,0.06,0.06,0.06,-0.0846153846154,0,0,0
26.0,27.06,15,53,0.08,0.06,0.06,0.06,-0.473076923077,0,0,0
26.0,27.06,15,54,0.08,0.06,0.06,0.06,-0.819230769231,0,0,0
26.0,27.06,15,53,0.08,0.06,0.07,0.06,-1.02307692308,0,0,0
25.94,27.06,15,53,0.11,0.08,0.09,0.08,-1.22307692308,0,0,0
26.0,27.0,15,53,0.07,0.06,0.05,0.06,-1.41538461538,0,0,0
25.94,27.0,15,52,0.07,0.05,0.06,0.06,-1.55,0,0,0
25.94,27.0,14,51,0.08,0.06,0.07,0.06,-1.62307692308,0,0,0
25.94,26.94,14,51,0.07,0.06,0.06,0.06,-1.58461538462,0,0,0
25.94,27.0,14,50,0.07,0.06,0.07,0.07,-1.48461538462,0,0,0
25.94,27.0,14,50,0.07,0.06,0.05,0.06,-1.32307692308,0,0,0
25.94,27.0,14,50,0.08,0.07,0.06,0.07,-1.14615384615,0,0,0
25.94,27.0,14,49,0.08,0.05,0.06,0.06,-0.903846153846,0,0,0
25.94,27.0,14,49,0.11,0.12,0.13,0.06,-0.688461538462,0,0,0
25.94,27.0,14,49,0.08,0.06,0.06,0.09,-0.407692307692,0,0,0
25.94,27.0,14,50,0.07,0.09,0.09,0.07,-0.115384615385,0,0,0
25.94,27.0,14,51,0.09,0.13,0.08,0.07,0.0884615384615,0,0,0
25.94,26.94,14,49,0.07,0.07,0.06,0.07,0.246153846154,0,0,0
25.94,27.0,14,49,0.07,0.06,0.06,0.06,0.311538461538,0,0,0
25.94,27.0,14,49,0.08,0.08,0.07,0.06,0.338461538462,0,0,0
25.94,26.94,14,49,0.07,0.05,0.07,0.06,0.326923076923,0,0,0
25.94,27.0,14,50,0.07,0.06,0.06,0.07,0.276923076923,0,0,0
25.94,27.0,14,50,0.07,0.07,0.06,0.07,0.142307692308,0,0,0
25.94,27.0,14,49,0.06,0.07,0.06,0.07,-0.0307692307692,0,0,0
25.94,26.94,14,49,0.09,0.09,0.1,0.07,-0.242307692308,0,0,0
25.94,26.94,14,49,0.07,0.05,0.06,0.07,-0.488461538462,0,0,0
25.94,26.94,14,50,0.07,0.06,0.06,0.06,-0.765384615385,0,0,0
25.94,26.94,14,50,0.07,0.07,0.05,0.06,-1.02307692308,0,0,0
25.94,27.0,15,53,0.08,0.06,0.06,0.07,-1.21153846154,0,0,0
25.88,26.94,14,53,0.07,0.06,0.06,0.06,-1.47307692308,0,0,0
25.94,26.94,14,52,0.16,0.18,0.18,0.11,-1.75769230769,0,0,0
25.94,26.94,14,53,0.07,0.06,0.06,0.06,-2.06153846154,0,0,0
25.88,26.94,14,53,0.08,0.07,0.06,0.06,-2.38076923077,0,0,0
25.88,27.0,14,52,0.08,0.07,0.07,0.05,-2.61538461538,0,0,0
25.88,26.94,14,51,0.08,0.07,0.09,0.06,-2.76153846154,0,0,0
25.88,26.94,14,51,0.08,0.07,0.09,0.06,-2.91153846154,0,0,0
25.88,26.94,14,51,0.07,0.07,0.06,0.07,-3.10769230769,0,0,0
25.88,27.0,14,52,0.07,0.06,0.06,0.07,-3.29615384615,0,0,0
25.88,27.0,14,52,0.07,0.07,0.07,0.07,-3.56923076923,0,0,0
25.88,27.0,14,52,0.08,0.08,0.09,0.06,-3.72692307692,0,0,0
25.88,26.94,14,53,0.14,0.09,0.12,0.07,-3.85769230769,0,0,0
25.88,26.94,14,51,0.12,0.12,0.19,0.08,-3.95769230769,0,0,0
25.88,26.94,14,53,0.1,0.06,0.07,0.06,-3.97692307692,0,0,0
25.88,26.94,14,50,0.1,0.06,0.13,0.08,-4.01538461538,0,0,0
25.88,26.94,14,52,0.09,0.08,0.13,0.09,-4.07692307692,0,0,0
25.88,26.94,14,52,0.11,0.12,0.14,0.09,-4.06538461538,0,0,0
25.88,26.94,14,51,0.1,0.09,0.09,0.07,-4.07692307692,0,0,0
25.88,26.94,14,49,0.07,0.38,0.06,0.06,-4.06538461538,1,0,0
25.81,26.94,14,49,0.46,0.06,0.61,0.15,-3.98461538462,1,0,0
25.88,26.94,14,49,0.59,0.46,0.76,0.2,-3.93076923077,1,1,0
25.88,26.88,14,49,1.61,0.32,0.49,0.11,-3.81153846154,1,0,0
25.88,26.94,13,47,0.13,0.1,0.1,0.09,-3.63461538462,0,0,0
25.88,26.94,13,46,0.21,0.18,0.21,0.13,-3.45,0,0,0
25.88,26.94,13,46,0.09,0.12,0.12,0.07,-3.20769230769,0,0,0
25.88,26.94,13,47,0.14,0.08,0.21,0.11,-2.91153846154,0,0,0
25.81,26.94,13,46,0.12,0.12,0.17,0.08,-2.61538461538,0,0,0
25.88,26.94,13,45,0.07,0.09,0.12,0.07,-2.27692307692,0,0,0
25.88,26.94,12,45,0.1,0.07,0.07,0.07,-1.90384615385,0,0,0
25.88,26.94,12,44,0.1,0.13,0.21,0.07,-1.5,0,0,0
25.88,26.94,12,45,0.28,0.15,0.28,0.15,-1.06538461538,0,0,0
25.81,26.94,12,45,0.29,0.17,0.21,0.11,-0.696153846154,0,0,0
25.88,26.94,12,45,0.52,0.27,0.38,0.16,-0.396153846154,0,0,0
25.88,26.94,12,45,0.13,0.08,0.1,0.09,-0.123076923077,0,0,0
25.88,26.94,13,47,0.23,0.11,0.22,0.08,0.0692307692308,0,0,0
25.81,26.88,13,47,0.69,0.54,0.59,0.44,0.223076923077,0,0,0
25.88,26.94,13,47,0.08,0.08,0.08,0.07,0.334615384615,0,0,0
25.81,26.88,13,46,0.2,0.21,0.22,0.13,0.353846153846,0,0,0
25.88,26.88,13,46,0.08,0.07,0.08,0.07,0.423076923077,0,0,0
25.81,26.94,12,45,0.08,0.06,0.07,0.06,0.492307692308,0,0,0
25.81,26.94,12,45,0.19,0.18,0.14,0.1,0.465384615385,0,0,0
25.81,26.88,12,45,0.09,0.08,0.09,0.08,0.438461538462,0,0,0
25.81,26.94,12,45,0.11,0.08,0.13,0.07,0.315384615385,0,0,0
25.81,26.88,12,45,0.07,0.06,0.06,0.06,0.146153846154,0,0,0
25.81,26.88,12,45,0.07,0.06,0.06,0.05,-0.0192307692308,0,0,0
25.81,26.88,12,44,0.07,0.06,0.06,0.06,-0.184615384615,0,0,0
25.81,26.88,12,44,0.1,0.11,0.1,0.07,-0.35,0,0,0
25.81,26.88,11,43,0.07,0.06,0.06,0.06,-0.507692307692,0,0,0
25.81,26.88,11,42,0.07,0.06,0.06,0.06,-0.75,0,0,0
25.81,26.88,11,42,0.07,0.36,0.17,0.07,-0.980769230769,1,0,0
25.81,26.88,11,43,0.46,0.06,0.66,0.16,-1.15,0,0,0
25.81,26.88,11,44,0.07,0.06,0.06,0.07,-1.30384615385,0,0,0
25.81,26.88,11,43,0.07,0.06,0.06,0.07,-1.39230769231,0,0,0
25.81,26.88,11,42,0.07,0.07,0.09,0.06,-1.41153846154,0,0,0
25.81,26.88,11,43,0.07,0.06,0.06,0.06,-1.45384615385,0,0,0
25.81,26.88,11,44,0.07,0.06,0.06,0.06,-1.46923076923,0,0,0
25.81,26.88,11,44,0.09,0.07,0.06,0.06,-1.50769230769,0,0,0
25.81,26.81,12,44,0.07,0.06,0.06,0.06,-1.56923076923,0,0,0
25.81,26.81,12,45,0.08,0.06,0.07,0.06,-1.60384615385,0,0,0
25.81,26.88,12,45,0.08,0.06,0.06,0.06,-1.61153846154,0,0,0
25.81,26.88,12,45,0.07,0.06,0.06,0.06,-1.63846153846,0,0,0
25.81,26.88,12,45,0.07,0.07,0.06,0.06,-1.68076923077,0,0,0
25.81,26.88,11,44,0.08,0.07,0.06,0.07,-1.83076923077,0,0,0
25.81,26.88,11,43,0.08,0.06,0.06,0.06,-1.89230769231,0,0,0
25.81,26.81,11,43,0.07,0.06,0.06,0.05,-1.91153846154,0,0,0
25.81,26.81,11,42,0.08,0.07,0.08,0.07,-1.93846153846,0,0,0
25.81,26.88,11,42,0.08,0.08,0.06,0.06,-1.88076923077,0,0,0
25.81,26.81,10,41,0.07,0.06,0.06,0.06,-1.83846153846,0,0,0
25.81,26.81,10,41,0.14,0.13,0.17,0.06,-1.86153846154,0,0,0
25.81,26.81,10,41,0.07,0.06,0.06,0.06,-1.99230769231,0,0,0
25.81,26.81,10,41,0.07,0.06,0.06,0.06,-2.03076923077,0,0,0
25.75,26.81,10,41,0.08,0.07,0.06,0.06,-2.07307692308,0,0,0
25.81,26.81,10,41,0.07,0.06,0.06,0.06,-2.12307692308,0,0,0
25.75,26.81,10,41,0.08,0.06,0.05,0.06,-2.23076923077,0,0,0
25.75,26.81,10,41,0.07,0.06,0.07,0.06,-2.25384615385,0,0,0
25.81,26.81,10,41,0.07,0.06,0.06,0.07,-2.28846153846,0,0,0
25.81,26.81,10,41,0.07,0.06,0.06,0.06,-2.23846153846,0,0,0
25.75,26.81,10,41,0.07,0.06,0.06,0.07,-2.24615384615,0,0,0
25.81,26.81,10,41,0.07,0.06,0.06,0.06,-2.21153846154,0,0,0
25.75,26.81,10,41,0.07,0.06,0.06,0.07,-2.18461538462,0,0,0
25.75,26.81,10,41,0.07,0.06,0.06,0.06,-2.11923076923,0,0,0
25.75,26.88,10,41,0.07,0.06,0.06,0.06,-2.01538461538,0,0,0
25.81,26.81,10,41,0.08,0.06,0.06,0.06,-1.92307692308,0,0,0
25.81,26.81,10,41,0.07,0.05,0.06,0.06,-1.79615384615,0,0,0
25.75,26.81,10,40,0.08,0.06,0.06,0.06,-1.63461538462,0,0,0
25.75,26.81,10,40,0.08,0.06,0.06,0.07,-1.48846153846,0,0,0
25.75,26.81,10,40,0.07,0.06,0.06,0.06,-1.40769230769,0,0,0
25.75,26.81,10,39,0.07,0.05,0.06,0.06,-1.44230769231,0,0,0
25.75,26.81,10,38,0.06,0.05,0.06,0.06,-1.40384615385,0,0,0
25.75,26.81,10,38,0.06,0.06,0.07,0.06,-1.34230769231,0,0,0
25.75,26.81,10,37,0.07,0.06,0.06,0.07,-1.25769230769,0,0,0
25.75,26.81,10,36,0.07,0.06,0.06,0.06,-1.14615384615,0,0,0
25.75,26.81,10,36,0.07,0.06,0.06,0.06,-1.05,0,0,0
25.75,26.81,9,35,0.08,0.07,0.05,0.07,-0.969230769231,0,0,0
25.75,26.81,10,36,0.07,0.06,0.06,0.07,-1.00769230769,0,0,0
25.75,26.81,9,35,0.07,0.07,0.06,0.08,-1.02692307692,0,0,0
25.75,26.81,9,36,0.07,0.05,0.06,0.06,-1.11923076923,0,0,0
25.75,26.81,9,35,0.07,0.07,0.06,0.07,-1.18461538462,0,0,0
25.75,26.81,9,35,0.07,0.05,0.06,0.06,-1.27307692308,0,0,0
25.75,26.81,9,35,0.07,0.06,0.06,0.05,-1.28846153846,0,0,0
25.75,26.81,9,36,0.08,0.06,0.05,0.06,-1.37307692308,0,0,0
25.75,26.81,91,36,0.17,0.16,0.15,0.11,-1.38076923077,1,1,0
25.81,26.81,105,36,0.45,0.11,0.12,0.08,-1.41153846154,1,0,0
25.75,26.81,111,36,0.58,0.1,0.08,0.12,-1.46923076923,0,0,0
25.81,26.81,115,36,0.71,0.13,0.09,0.09,-1.55,0,0,0
25.81,26.81,117,35,0.8,0.17,0.08,0.1,-1.69615384615,0,0,0
25.81,26.75,118,35,0.7,0.14,0.17,0.12,-1.80769230769,0,0,0
25.81,26.81,119,35,0.77,0.15,0.1,0.11,-1.88461538462,0,0,0
25.81,26.81,119,35,0.51,0.12,0.09,0.11,-1.92692307692,0,0,0
25.81,26.75,119,35,0.71,0.14,0.11,0.11,-1.88846153846,0,0,0
25.81,26.81,120,35,0.85,0.13,0.12,0.12,-1.86538461538,1,0,0
25.81,26.81,120,35,0.37,0.1,0.1,0.07,-1.85769230769,0,0,0
25.81,26.81,120,35,0.26,0.08,0.08,0.06,-1.82307692308,0,0,0
25.88,26.81,120,35,0.31,0.09,0.07,0.07,-1.76153846154,0,0,0
25.88,26.81,120,35,0.22,0.08,0.07,0.06,-1.62307692308,0,0,0
25.88,26.81,120,35,0.21,0.06,0.07,0.07,-1.50384615385,0,0,0
25.88,26.81,121,35,0.19,0.11,0.08,0.08,-1.35769230769,1,0,0
25.81,26.81,120,35,0.93,0.07,0.07,0.07,-1.28461538462,0,0,0
25.88,26.81,120,35,0.39,0.06,0.06,0.06,-1.18846153846,0,0,0
25.88,26.81,120,36,0.15,0.08,0.06,0.06,-1.11538461538,0,0,0
25.88,26.81,120,36,0.79,0.06,0.07,0.08,-1.06153846154,0,0,0
25.88,26.81,121,36,0.08,0.07,0.1,0.06,-1.03076923077,1,0,0
25.88,26.81,120,36,0.09,0.07,0.08,0.06,-0.980769230769,0,0,0
25.88,26.81,121,36,0.07,0.07,0.08,0.07,-0.957692307692,0,0,0
25.94,26.81,121,36,0.08,0.07,0.07,0.06,-0.865384615385,1,0,0
25.88,26.81,121,36,0.08,0.13,0.07,0.07,-0.711538461538,0,0,0
25.88,26.81,121,36,0.41,0.08,0.1,0.08,-0.55,0,0,0
25.94,26.81,121,36,0.43,0.1,0.08,0.08,-0.376923076923,1,0,0
25.88,26.81,121,35,0.1,0.08,0.08,0.06,-0.238461538462,0,0,0
25.88,26.81,121,35,0.11,0.13,0.05,0.06,-0.138461538462,0,0,0
