@relation fri_c0_1000_25

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute oz8 numeric
@attribute oz9 numeric
@attribute oz10 numeric
@attribute oz11 numeric
@attribute oz12 numeric
@attribute oz13 numeric
@attribute oz14 numeric
@attribute oz15 numeric
@attribute oz16 numeric
@attribute oz17 numeric
@attribute oz18 numeric
@attribute oz19 numeric
@attribute oz20 numeric
@attribute oz21 numeric
@attribute oz22 numeric
@attribute oz23 numeric
@attribute oz24 numeric
@attribute oz25 numeric
@attribute binaryClass {P,N}

@data
-0.693573,-0.1244,0.033365,0.545865,-1.072792,1.617846,-1.539116,-0.323777,-1.385432,1.284363,-1.600899,-1.35776,-0.868532,0.882416,-0.162999,1.304146,-1.431926,-0.939526,0.524799,0.556448,-1.565154,0.499079,0.966298,-0.702233,1.701587,P
0.512905,-0.392986,1.562637,0.718436,0.012251,-0.846617,-0.310256,0.13423,1.235536,0.803162,1.353235,1.515033,-1.012873,0.013571,0.098627,0.232221,-1.06641,1.27572,-0.652029,-1.141101,0.89423,0.609349,0.391745,-0.007251,-0.013455,N
-0.844175,-1.195915,-1.325214,-1.609963,-0.221262,1.225622,-0.600149,0.719643,-0.997009,-1.057787,0.931623,0.273166,0.560768,-0.889053,-1.358942,0.755771,1.148083,0.183259,0.55296,1.399566,0.378921,-1.552242,-1.404553,-1.247342,-1.678434,P
1.174838,0.465736,1.621664,-1.295522,-1.472509,-1.048426,-1.483646,-1.627888,-0.502434,0.613233,-0.602116,-0.85615,-0.62553,-0.150034,1.573017,1.026766,-0.641031,-1.18424,-0.444547,1.191232,0.712507,-0.78819,0.518939,1.388428,1.688146,N
-1.531642,-0.267611,0.91592,-1.402305,0.988825,-1.120863,1.345584,1.074341,0.789381,-1.013295,-1.377395,-1.22763,0.322734,-0.209706,0.001279,1.547635,0.935254,0.266149,-1.445384,-0.98189,1.492638,-0.351641,1.008546,0.593447,-0.849975,P
0.091083,-0.255221,-0.804833,-1.024326,1.034601,1.324742,-0.874229,-0.615624,1.319925,0.288161,-0.5695,-1.586276,0.964968,1.63049,0.792398,-1.604604,-0.075676,0.279802,-0.653125,-0.494837,-1.360802,-0.544639,0.758469,1.071235,0.154512,N
1.051427,-0.987731,-1.320145,0.296347,-1.535797,-0.435744,-0.122863,-1.447158,0.477191,0.309197,0.273426,0.195722,-1.011534,-0.561179,0.509729,1.424491,1.041172,-0.036151,-0.753243,-0.993764,1.25381,-1.063798,0.129786,0.873506,-1.456282,N
1.543657,1.134798,1.546127,1.184501,-0.231723,1.376503,-1.560381,0.56305,-1.363826,-0.101167,0.576094,-0.413625,-0.936494,-0.57955,1.436368,-1.204238,0.53626,1.666132,-0.013819,-1.51332,-0.451576,-1.081791,-0.400373,-1.598687,-0.82903,N
1.24133,-1.378087,1.382303,-0.23868,0.374759,-0.711164,-0.018481,0.265449,1.508152,-1.419899,-1.41069,-0.718703,-0.421439,1.675962,0.100482,-0.968114,1.017985,-0.878651,0.469095,0.938717,0.156922,-1.385384,1.384871,1.210327,-0.060973,N
0.668046,1.297342,1.523097,-1.234121,0.189517,-0.928925,0.244402,-0.649592,-1.016122,1.084836,0.431241,0.584946,0.831934,0.613983,-1.293235,0.001502,-0.322013,-1.65761,0.792402,1.31506,-1.508182,-0.256182,0.870862,-0.509071,-1.336587,N
-0.278404,1.232764,-0.69279,1.163588,1.128209,-0.923374,0.670173,-0.849676,-0.00577,1.037144,-1.04388,-0.520971,-0.494612,1.007465,-0.715281,0.980058,-0.962091,-0.306922,-0.573901,1.570073,-0.48302,0.796911,-0.405677,-1.162221,1.65515,N
1.442152,-1.339334,1.017488,0.281715,-1.39387,1.201602,1.393248,-0.463498,0.007821,-0.378536,-0.606593,-0.581445,-0.093122,-0.473374,-1.672964,-0.869002,0.338894,0.716061,1.709967,-0.706219,-1.273241,1.215478,-1.204201,-0.713058,-0.564025,P
-1.12242,-1.720209,1.298004,-0.789009,1.619748,0.681389,0.053066,0.831803,-1.128253,-1.197068,0.991339,-0.37314,-0.125022,-1.205915,-0.734119,-0.472272,-0.10554,0.128913,-1.192464,-0.684234,-1.639076,0.097799,-1.122841,0.715401,1.681809,P
0.267522,1.317228,0.802384,-1.69251,0.319872,-0.551284,0.645115,-1.014945,1.421312,0.073318,-1.011855,0.030448,-1.08285,-1.107698,1.425427,0.223491,0.434016,0.108366,-0.02895,1.66068,0.05655,-1.128429,-0.109821,0.576675,1.021282,P
-0.86482,-1.202305,-0.329021,0.673444,0.350796,0.550957,-1.612232,0.298034,0.735891,-1.398269,0.764582,-1.407778,-1.573944,-1.214477,-1.135199,-0.197052,0.79356,0.877448,0.526058,-0.213794,-0.279081,1.456265,-1.243838,0.118959,-0.280693,P
1.385814,1.498029,1.620397,0.962793,-0.658544,-1.286413,-0.46091,0.140161,0.072689,-0.85793,1.638092,1.538854,1.357701,0.352939,1.247587,-1.284155,1.59169,-0.35149,-0.330885,-0.073591,1.194241,0.288241,-0.156436,1.157654,0.860887,N
1.686809,-1.297735,1.652957,0.774803,-0.095517,0.68027,0.904947,0.676532,0.114667,0.409725,-1.230921,-0.777043,-0.658074,1.329905,-0.594678,-1.171119,-1.06326,-1.361172,-0.191526,1.280335,-1.678345,-1.122937,-0.231412,-0.520714,-1.06467,N
-0.822597,1.38695,-0.882022,1.404495,1.429965,0.567192,0.585244,0.466816,-1.571184,1.309188,1.442951,1.68068,1.674869,0.578511,-0.329308,-1.367841,-0.69455,0.8037,1.026865,-1.616217,-0.809673,1.122778,-1.642693,0.065752,-0.296811,N
1.071372,-0.102579,-1.478335,-1.160036,1.162037,-1.008934,-0.835424,-0.151833,-0.162887,1.312564,1.580358,0.369949,-0.591499,-1.573008,0.311317,0.350034,0.673834,1.225511,-1.337731,0.991767,0.091788,1.362558,0.187371,0.692688,0.643743,N
1.153816,-1.058727,0.743163,-0.35794,0.109057,1.163136,-1.723616,0.546391,0.190969,1.096756,-0.881698,1.470287,-1.299191,-0.588132,1.552653,-1.439257,-0.415952,-1.004471,0.56205,1.61517,1.130073,0.218775,-0.822001,0.16807,-0.431814,P
1.627998,1.350244,-1.251903,0.644595,-0.677679,-1.28293,0.975561,1.036771,1.03122,0.514306,-0.138646,-1.161438,0.345146,-0.216973,0.266664,0.032586,0.396198,1.172894,1.425922,0.918275,-1.699891,0.351116,1.273566,-0.714031,0.168407,N
0.523679,0.970473,0.694036,-0.020944,-0.786594,-1.137175,1.587165,1.154568,0.46001,-1.56619,-0.371591,-1.426021,-0.504818,1.355067,0.541653,1.055428,-1.252604,-0.101256,-0.125191,0.531291,1.38874,-0.217073,0.199711,-1.213487,1.098227,N
0.64456,0.427655,-1.114791,0.668691,-1.302846,0.667507,-0.596,-1.31679,-0.341858,0.442135,0.366564,1.192795,-0.616475,0.029432,1.032536,1.61011,1.350523,1.427004,-0.186262,-1.326382,1.153826,1.626352,-1.221653,0.887045,-1.011882,N
-1.228303,-0.712872,-0.285691,-1.57444,-1.44755,0.486923,1.224721,0.96733,-1.26337,-0.808812,1.21578,-1.422233,-0.471716,-1.424313,0.752828,0.631972,0.777204,-1.125912,0.547139,0.479952,0.273081,-0.361979,1.366822,1.18076,-1.538689,P
-0.045423,1.141232,0.253172,0.464258,0.125334,0.84997,0.092131,0.516512,-1.57517,0.205528,-1.193252,-0.411236,0.013451,1.116526,-1.045408,-0.717702,1.084421,1.357107,-1.470237,1.486396,-1.539192,0.892455,-1.445299,1.018343,-1.681134,N
0.055572,0.481145,0.453482,1.011656,-0.672844,-0.705511,-0.053806,-0.346241,-0.806645,0.413556,1.042259,-1.289476,-1.588669,-0.218214,-0.768812,1.662455,0.630089,0.055634,-1.611388,0.742434,-1.036062,-1.487307,1.202659,0.137932,1.4013,N
1.160394,-1.302818,1.050783,-1.145652,-1.056314,-1.722182,-0.154573,-0.91805,1.081123,1.589522,-1.609254,0.728069,1.289098,-1.479615,1.357636,-1.153623,0.967238,1.068415,0.137411,0.276141,1.466905,-0.868309,-0.097528,0.93406,-1.075552,P
0.103338,-0.111417,-1.476403,0.615129,-0.719848,-0.198843,-0.74311,-0.773409,1.558899,0.446406,1.157752,1.130837,-0.689703,0.468464,0.141636,-0.234742,1.47593,-0.710571,0.521549,0.098637,1.164882,0.625691,1.394885,-0.35512,0.303664,N
-0.290966,1.490589,1.076121,1.154282,1.354667,-0.414242,-0.397401,-1.279237,-1.341426,1.492723,1.677782,0.753767,-0.666883,-0.907913,1.534538,-0.115164,-1.67361,-0.16053,0.20656,-0.599941,-1.387413,-0.696469,1.071327,-1.500197,0.183368,N
-1.352191,0.845382,-1.01061,0.892318,-0.774598,-0.950239,0.994036,0.270039,0.784562,-0.222478,-0.033193,0.312433,0.305481,-0.720204,-1.176112,-0.440227,0.568852,-0.00645,1.270458,-0.617326,-0.072908,0.288837,0.428955,0.579762,-0.172863,P
-0.853856,-0.037035,0.853311,-1.309561,1.311479,-1.648876,-0.334869,-0.155317,0.637775,0.545337,-0.795689,0.745135,1.021696,0.937133,-1.652811,1.166556,1.342787,0.764445,1.132128,1.630061,0.820944,-1.270394,-1.622585,0.179124,0.572307,P
0.964007,0.411263,1.70831,-1.223312,-0.904566,0.662815,-1.591161,0.446756,0.313063,0.178847,-1.533251,1.057905,-1.088927,0.090836,-1.055702,-1.370411,0.469125,-0.705947,-0.843418,-0.76594,-1.337417,1.646521,0.430546,0.324069,-1.437608,N
0.699973,-0.731829,0.327369,-0.824687,0.945014,-0.360206,1.5052,-0.580249,1.177836,-1.463344,-1.251656,-1.016279,-1.440996,-0.641646,1.283375,0.902354,0.892453,-1.013151,-0.749306,-0.451935,0.769454,-1.024959,0.988742,-0.450402,-0.67406,P
-0.668563,-0.879676,0.444261,0.655773,-0.386765,1.54587,-0.27691,0.247993,0.257577,-0.260663,-0.654407,-1.020088,-1.434706,1.25758,-0.214482,-0.982549,0.721394,0.478173,0.311208,0.037408,0.327763,-0.787403,0.785281,-0.894335,1.574081,P
-1.649537,-1.297022,-0.779398,1.59945,1.015375,1.42528,-0.151016,0.58707,0.002782,-0.891399,0.149101,-0.79877,-0.907323,0.636656,-0.041921,-0.629904,-0.15592,-0.95318,-1.715706,-1.481868,-1.145757,0.781586,0.242381,1.295253,0.825512,N
-0.658104,-0.27272,1.421652,0.298597,-1.430314,-0.620992,-0.010289,1.432292,-0.493783,-0.537863,-0.807318,1.448676,1.188375,-1.208078,0.78401,1.412108,-0.535184,-1.60286,-0.979694,-1.593427,-1.213256,-0.603061,0.458454,-0.771054,0.067312,P
1.716244,1.433688,0.512016,0.611015,-1.470589,1.390243,-1.157607,-0.020385,1.146626,1.316035,-0.599488,1.258988,0.529182,-0.08093,0.265206,-0.357275,-0.110177,1.647819,-0.49352,1.696128,-1.669337,1.024037,-0.632659,1.705758,1.077631,P
-0.237127,-1.579157,-0.711815,-1.684094,1.360832,-0.974848,-0.52299,0.64916,0.739079,0.972488,-0.189234,1.06189,1.568023,0.254341,0.903278,-0.649406,0.017296,-0.469984,0.491906,0.436079,1.400109,-0.501771,-1.206094,-0.487901,-1.143331,P
-1.040558,1.457081,-0.578252,0.565175,-1.521237,-1.486718,1.479278,1.69275,-0.738872,-1.303377,0.386156,-0.70711,-0.454407,1.169421,0.336065,0.074172,-0.896481,1.055447,-1.555334,1.049809,-0.302352,0.640799,-1.437178,-1.549447,1.742506,P
-0.198794,-0.355701,-0.074508,1.605144,-0.318917,0.69303,-0.557035,0.356303,-0.102196,1.289268,1.205259,-0.409005,-1.666949,1.35754,-1.391131,0.400085,-1.314937,1.588273,-0.466351,-0.547942,1.713205,-0.396032,0.19645,1.289709,-0.289836,N
0.446709,1.3328,1.251744,1.379988,1.007854,0.807054,1.582935,0.474431,-0.621949,0.947545,-0.551485,0.555899,-1.618214,1.726777,1.22445,0.272303,-1.084295,-0.119873,1.051949,1.120281,-0.325388,-0.486192,-1.116234,0.018719,-1.021956,N
0.139078,0.707719,1.605686,0.843583,1.244152,0.096358,0.002403,-1.54709,0.317747,-0.636912,1.68707,0.963387,0.28449,-1.341857,-1.658508,0.381751,-0.055764,0.655164,-1.642777,-1.590945,-1.284134,1.218078,1.117144,0.580501,-1.675113,N
-0.915631,1.112481,1.697542,-0.683453,-1.419571,0.815697,1.680523,1.375058,-1.015061,0.637848,0.736479,0.221673,-0.693978,0.563312,-1.553541,-0.703489,1.490545,-1.018345,-0.562331,0.049912,-1.453933,-0.510138,0.804606,0.97642,-0.501124,P
0.774745,1.150835,-1.142811,-0.024098,0.215438,-1.56838,-1.016529,1.321949,-1.572168,1.701594,1.256631,-0.879066,0.15795,-1.501148,0.177804,0.387671,0.575973,-1.113447,-1.44255,1.675558,-1.35191,-0.734649,-0.93977,-0.642732,0.698288,N
0.543887,-0.097075,1.484604,0.806597,-1.696004,1.578258,1.484012,1.018222,1.386316,-0.686322,-0.965958,-0.666519,0.457443,0.086401,-1.144671,0.44368,-1.286394,-1.190646,0.815199,-0.219808,0.285311,-1.294275,1.061151,0.445495,-1.30323,N
1.616921,-1.418309,0.427209,-0.042261,0.506781,0.49058,1.011771,-0.926166,-0.101716,0.006714,1.645668,-0.668435,0.311703,1.107891,1.057059,1.114818,0.561277,-1.576589,1.020917,1.333751,1.43889,0.499524,-1.574018,0.969326,1.356196,P
-1.303358,1.351449,0.473905,1.417027,-1.461403,1.090354,-0.562857,0.200896,0.543396,1.237949,0.072016,-0.098115,-1.506211,-0.843929,0.280845,-0.03159,0.392492,-1.563846,-0.329115,1.001312,-0.56316,1.042145,-0.803058,-1.549488,1.126226,P
1.535973,-0.702407,1.193621,-1.158567,0.724348,-0.918228,0.01706,0.858214,0.945436,-0.017287,1.420341,1.541214,-0.317663,0.411289,-0.234138,1.358952,-0.113002,-1.424409,-0.341211,-0.918097,-0.952438,1.255042,-0.344138,-1.175611,0.34459,N
0.148988,-0.919862,0.871831,-1.270551,1.364082,0.33875,-0.29285,0.315522,-0.917846,0.555973,0.396764,0.784021,-0.416734,-0.044603,-1.607925,0.705746,-0.554179,-0.383616,-1.501539,-0.777454,-0.242922,-1.65128,1.544512,-0.586984,0.816974,P
0.619884,-1.365511,-0.536763,-1.07968,1.522191,0.034252,0.513949,0.088143,0.096575,-0.737215,0.017017,-1.590633,-0.843948,0.708638,-1.258666,1.35637,0.501278,0.486389,-1.000364,0.442036,-0.557588,0.645888,0.072336,0.091927,-1.496584,P
-1.661631,1.394308,0.447741,-0.653792,-1.711457,-0.147367,-1.686681,-1.161618,-1.206966,0.285888,-0.951643,-0.06817,-1.381612,0.203096,-1.380183,1.351796,-1.020104,0.077628,-0.496759,1.225243,1.740197,-0.734924,-0.81365,-1.354268,0.570951,P
-1.483875,0.624488,1.094932,1.719103,1.123344,1.563008,0.007388,1.624258,-0.326401,1.209668,0.235313,0.805489,0.696415,1.672515,1.009923,0.238601,-0.903951,1.640797,-1.2017,1.462362,1.597016,0.09847,1.773228,0.330388,-0.6836,N
1.409001,-1.56742,-1.244403,0.931407,-1.156659,1.486674,-1.004097,0.942039,0.566547,-1.303194,0.962512,-0.802599,1.059102,1.59365,-0.339099,1.06542,-0.3237,1.676429,1.645639,-0.184064,-1.121383,-1.277582,1.491615,0.769091,-1.168914,P
-1.617521,-0.908422,1.18173,0.412874,0.19437,0.731069,-1.442434,1.712789,-0.424524,1.47626,-0.39906,1.533219,0.087663,-1.642535,-1.388498,0.294317,0.007509,0.210645,-1.339984,-1.523247,-0.479226,0.456971,0.015168,-0.146883,0.641179,P
0.0834,0.159703,0.940989,-0.469455,0.246639,-0.526533,0.604319,-1.127794,1.299253,1.137062,1.54205,-1.686569,0.201041,-1.008694,0.230917,-1.554217,-0.811094,0.288644,1.205267,1.400801,-0.220322,1.02395,1.030425,1.322185,-0.668421,N
1.067582,0.434235,0.003762,1.520056,-1.067184,1.186654,0.928616,1.615121,0.70651,-1.61692,-1.086128,0.224644,-0.474965,0.518169,-0.613733,0.202325,1.003208,1.362342,-1.231211,-0.744711,-1.617766,0.014044,0.793796,-0.119081,-1.176846,N
-0.742905,1.482353,-0.548377,0.575618,-0.006538,-0.545511,-1.034256,1.394291,0.089301,1.623789,1.763058,1.199323,1.496828,-0.267499,-1.606902,-0.829291,-0.334519,0.606446,0.316815,-1.288898,-1.544451,-0.780983,0.702753,-1.641177,0.748376,N
-0.009079,-0.574737,-0.920388,-0.03431,-1.021387,0.273314,0.056062,1.06365,1.106211,-1.638441,-1.26391,1.266716,1.405157,0.72484,-0.331708,-1.67146,-1.388236,-0.841003,0.05616,0.151836,1.683504,-0.60873,-1.619082,0.678405,1.486549,P
-1.244797,-1.655657,0.949229,-0.37976,0.389864,-1.531652,-0.727896,-1.183189,0.530331,1.274678,0.40454,0.171533,1.52935,-0.76484,0.286164,-0.902278,-1.435844,1.498172,-1.400158,-0.674918,-1.067591,-0.911914,1.784646,-0.644259,-0.733155,P
0.214758,-1.328692,0.033862,1.340579,0.527111,1.445121,-0.226104,-0.19791,-1.615429,1.691333,0.595942,-0.139953,-1.056787,-0.030053,0.212517,0.366814,0.859074,0.354641,-1.531669,1.454093,-0.662404,0.013956,0.920067,0.511541,-0.631802,N
-0.786301,-1.697878,-1.135778,1.649165,-0.766904,0.877492,-1.431501,-1.088982,-0.0931,-0.865222,-0.310746,-0.118362,-0.164031,1.195748,0.692472,0.931861,0.067061,-0.531707,-0.370302,-1.430025,0.965719,1.376757,0.703674,-0.693237,-1.410613,P
0.829807,0.731227,0.477488,-1.2206,0.515241,0.822574,1.110582,-1.03394,-0.734479,0.654056,0.126264,0.00875,-1.321355,-0.219861,-0.729805,-0.995763,-1.113453,-0.621219,-1.026017,1.272912,-1.15713,0.090693,-1.170286,0.732587,-0.944939,N
1.385903,-0.745345,-1.381791,1.406801,0.85917,-1.377303,-1.471863,-0.782768,1.25634,-0.474633,1.581539,0.981596,-0.897046,-0.851581,-1.280622,-1.065343,1.352934,0.946009,-0.048316,-0.401107,-0.259053,-1.205329,-0.294785,1.587531,-1.595062,N
-0.014177,0.419531,1.508787,-0.500711,0.565817,-1.613842,-0.167997,0.785768,0.175492,0.404745,0.339671,-1.232321,0.634733,-1.337471,1.336425,-1.08291,1.164949,-1.491676,0.856046,1.645029,0.935972,-1.604169,-1.191134,-1.37,-0.765665,N
-0.626319,-1.629311,0.499818,0.349571,-0.668572,-0.038705,1.091604,1.784345,1.570001,-0.377795,-0.321602,0.246227,-0.393338,0.528945,1.463998,-0.402519,1.357259,-0.80285,-1.717522,0.651968,-0.950904,0.20088,-0.081169,-0.192132,-1.355359,P
0.79919,-0.782603,0.30254,-0.766568,1.470974,-0.287969,1.375572,-1.397987,1.570591,0.445219,1.704379,-0.838449,-0.083499,-0.779393,-0.956556,0.839442,-0.026352,1.733704,-1.639204,1.583419,-1.508353,1.030561,-1.029603,-0.723701,1.231674,P
-1.325986,-1.569739,0.954903,1.197606,-0.595471,0.406983,-1.275031,0.1709,-1.481266,-0.317938,1.496324,0.114221,1.525999,1.16616,-0.140238,-1.150473,-0.517184,-0.347391,1.045493,-0.280963,0.35811,-0.934208,-1.479271,1.635316,-1.538118,P
-0.864631,-1.372132,-0.067491,0.164062,-0.329658,1.045166,-1.575908,1.648051,1.091995,-1.004984,0.547339,0.103511,-0.310518,-1.789022,0.765602,1.503742,-0.56011,-0.725308,0.887666,0.664616,0.316932,1.534827,-0.695129,0.372989,-1.501338,P
0.084622,-0.974871,1.178352,0.876843,1.682242,1.179346,1.426346,-0.188331,1.490034,-0.033889,-0.191142,-1.7051,-0.681587,-1.130673,-1.793197,-0.329292,-1.618317,-1.435911,0.601781,-1.336064,0.948808,-0.551379,-1.277458,-1.631159,1.011118,N
-1.444643,-0.696357,-0.675723,-1.714177,-1.561943,1.326076,0.530751,-0.939257,-0.730489,-0.862856,1.65664,-1.473034,0.499441,-1.756084,-0.474959,0.23645,-1.239204,-1.095495,-0.235831,-0.674625,0.94707,-1.75365,-0.472145,-1.49121,0.259615,P
-0.706206,-0.238796,1.450512,0.489622,-0.016438,-1.699888,-0.911566,-1.273508,-0.371174,-1.606885,0.430336,0.747911,-1.108087,-1.222545,0.29329,-0.185584,1.234283,1.603644,-1.66904,-0.703522,-1.461882,1.686889,-0.151433,-1.596603,-0.051093,N
-0.924115,0.283943,-0.046518,-0.939451,1.66192,-1.188355,0.316762,0.937976,-0.515827,-1.49859,1.399067,1.388765,1.588028,1.530324,0.343791,-1.341504,1.036409,0.021568,-0.021424,-0.037631,1.566633,-0.253279,0.156864,-0.489851,-1.122816,P
0.089538,1.258153,-0.368294,-0.957515,1.326137,0.537106,-1.104267,-1.741492,0.883519,0.193533,1.412904,-1.508521,0.692238,-0.120718,-1.131836,1.355819,0.229736,-0.285682,0.964981,-0.311418,0.163683,-1.454993,1.225223,1.12969,-0.93426,N
1.013546,-1.438333,-1.129616,0.707031,0.613274,-1.560066,-1.541434,-1.227777,1.333145,-0.883218,1.266745,-0.944622,-1.605985,-1.730403,0.746137,0.852399,-0.633706,-0.472591,1.556397,0.831162,0.243057,-1.661441,0.716482,0.226818,0.436487,N
-1.635041,0.603234,1.37936,-0.599011,-1.055767,1.22245,-1.451707,0.907615,1.07154,1.373055,0.289063,1.691685,1.28619,1.260633,1.003906,-0.401778,-0.660621,0.737953,0.759283,-0.24125,-0.896166,-0.271295,-1.047751,-0.698839,-0.672971,P
-0.637098,0.70881,0.02043,-1.107956,0.541313,1.443867,1.542428,1.101026,-0.049143,0.138233,1.290218,1.434351,-0.347675,0.662596,1.392952,-0.681549,-0.773094,0.707035,1.519891,-1.003276,-0.826588,1.197781,0.927609,1.152429,-0.651483,P
0.058803,1.406194,0.487967,1.618127,0.185553,1.391356,0.91876,0.984465,-0.769705,0.427069,0.473155,0.669425,-1.063676,-1.606785,-0.140073,1.349976,-0.88687,1.558656,0.569086,1.036097,0.470622,-0.960168,-0.760146,0.154696,-1.623893,N
1.583472,1.112289,0.867994,1.296085,0.063026,0.11313,0.053824,1.427372,0.111777,-1.778841,0.09667,-1.062307,-1.150931,1.148172,-1.51668,0.770167,-1.225059,-1.047482,1.510166,-1.548083,-0.249901,-1.086185,0.237161,-0.079036,-1.043376,N
-1.355841,-0.431192,0.338302,0.075774,0.415405,0.400093,0.275252,1.368501,1.654623,0.173106,-1.540644,0.643321,-0.018472,0.767678,1.491939,0.021284,-1.148682,1.362926,-0.299181,1.700194,1.124711,0.418589,1.214689,-1.368369,0.974379,P
-0.790087,1.348808,-1.295936,-1.403256,-1.239497,-0.210037,0.855148,-0.988932,0.824285,1.65891,-1.678323,-0.057465,-0.303508,-0.714884,1.555412,-1.120161,-1.62534,1.194001,1.184374,-0.012752,-0.229217,-0.632953,0.749998,1.280468,0.504752,P
1.709041,1.074694,0.821479,-1.405807,-1.450835,-1.247574,1.587191,0.068805,0.769622,1.497765,0.545037,-1.445568,0.081838,-1.177526,1.118183,0.612142,0.068436,-1.270801,0.911797,-1.535841,-0.150068,0.070599,0.637242,1.260356,0.16856,P
0.866814,0.411959,-0.284333,1.213705,-0.996514,-0.821535,0.222626,0.077799,0.090187,0.680538,1.14393,-1.395383,0.041105,0.72117,1.17384,0.402422,1.565355,-1.276759,0.612158,0.372616,1.381794,-0.09144,1.174353,-0.081376,-1.015041,N
0.160029,0.785177,-0.003913,-0.358273,0.54915,-0.767442,-0.145154,-0.683845,0.913687,1.491979,1.473468,0.863229,0.984494,-1.092999,-0.307572,0.648322,1.32932,1.671149,0.584747,-1.484235,-1.567585,0.964675,0.830065,1.515451,-0.754816,N
1.036112,-1.765798,0.281155,-0.776629,-0.022542,1.118813,-0.635364,-0.576734,-0.065571,-1.235618,0.372044,-0.400347,1.457289,-0.696457,1.174041,0.95078,-0.406211,0.365988,0.902525,-1.197237,0.221818,-1.60196,-1.571396,-0.156651,-0.583297,P
0.843016,1.04747,-0.165985,0.231414,0.207127,-0.176936,1.020867,-0.977846,-0.495717,-0.560599,0.94253,-0.121205,1.622368,-0.615099,1.062186,0.77618,0.853537,-1.310518,1.256877,-0.745548,1.583862,1.143673,0.853105,0.04856,-0.004591,N
-0.670534,-1.618348,-0.85877,-1.438131,1.523229,1.227149,1.268793,-1.596346,-1.037538,-0.259166,-1.525289,-0.36927,-0.907905,0.355429,0.925503,1.120473,-1.017379,1.010935,0.671168,1.700463,0.799225,0.444393,-1.135747,1.05338,-0.750425,P
-0.877754,1.53713,0.380496,0.693473,-0.888792,-1.083409,0.15112,-1.205272,0.864007,-0.161933,0.541328,-0.082302,0.122601,-1.583524,1.271823,-0.747916,1.616737,0.152113,0.374489,1.124708,0.827332,0.744131,1.282132,0.117389,0.85073,N
1.620018,-0.242859,0.136385,0.017179,-0.831438,0.969431,1.455685,1.181105,-1.323963,0.697223,-0.252861,-0.873053,-1.023976,0.360811,-1.288149,0.196143,0.049504,-0.855283,1.431604,-1.403219,1.260596,-0.90346,1.527788,-0.626777,-0.519449,N
0.35095,0.789751,1.630137,-0.246831,-1.574164,0.728183,-0.679131,1.502495,-1.159711,-1.669079,-0.264574,0.613731,-1.198063,0.385634,0.295692,0.366165,0.390176,-0.340979,1.613408,-0.359074,1.428215,-0.324119,-1.211545,0.931449,1.173799,N
-1.073439,-0.653537,1.708576,-1.34891,1.676262,1.661714,-0.706807,-0.60938,-1.169613,0.274937,-1.718359,0.757738,1.206919,-0.658675,0.291971,1.20147,-0.092972,-0.105571,-0.516455,1.501744,1.156656,0.733878,-0.633285,1.709541,-1.024442,P
0.810731,-0.515705,-0.653147,-0.439829,-1.196241,0.123396,-1.253365,-0.529699,-1.462895,0.396687,1.726568,-0.701147,-0.521469,0.576266,1.154257,1.529753,1.587007,1.152938,-0.457519,-0.169486,-0.800567,1.368068,-0.201,1.17979,-0.680334,P
1.499894,0.154961,-0.562219,-0.650212,0.306046,-1.598655,0.870807,1.054359,0.501502,0.61746,0.916358,1.133467,-1.565059,1.699509,0.437194,1.009901,-0.68744,-0.956232,1.346371,1.715918,-1.199832,0.915472,-0.564042,-0.737552,0.925408,N
1.585316,1.415001,-0.682835,0.781512,0.890808,0.348348,-1.706195,-0.184317,0.982581,1.078977,-1.637139,0.417935,-0.49966,0.760945,0.509093,-1.637419,-1.331603,-0.514664,1.466137,-0.766014,-0.509831,-1.24628,1.099531,-1.173537,-1.640418,N
