@relation elevators

@attribute climbRate numeric
@attribute Sgz numeric
@attribute p numeric
@attribute q numeric
@attribute curRoll numeric
@attribute absRoll numeric
@attribute diffClb numeric
@attribute diffRollRate numeric
@attribute diffDiffClb numeric
@attribute SaTime1 numeric
@attribute SaTime2 numeric
@attribute SaTime3 numeric
@attribute SaTime4 numeric
@attribute diffSaTime1 numeric
@attribute diffSaTime2 numeric
@attribute diffSaTime3 numeric
@attribute diffSaTime4 numeric
@attribute Sa numeric
@attribute binaryClass {P,N}

@data
-351,-37,0.4,0.07,-0.4,-19,9,0.019,0.1,-0.0018,-0.0016,-0.0016,-0.0016,-0.0003,0,0,0,-0.0016,N
-227,-44,0.37,0.14,0.4,-19,4,-0.009,-0.3,-0.0023,-0.0023,-0.0023,-0.0023,0,0,0,0,-0.0023,N
-188,-47,0.32,0.02,0.6,-18,6,-0.005,0.9,-0.0022,-0.0022,-0.0022,-0.0022,0,0,0,0,-0.0022,N
66,-50,-0.11,0.06,0.9,-18,10,-0.021,-0.1,-0.0027,-0.0027,-0.0027,-0.0027,0,0,0,0,-0.0027,N
104,-49,-0.19,0.07,0.9,-18,10,-0.02,-0.1,-0.0022,-0.0025,-0.0025,-0.0027,0.0002,0,0.0003,0,-0.0027,N
216,-30,0.13,0.21,0.6,-18,-2,0.004,-0.2,-0.002,-0.0019,-0.0019,-0.0019,-0.0002,0,0,0,-0.0019,N
30,-20,-0.28,0.28,0.3,-19,-7,-0.011,-0.1,-0.0022,-0.0023,-0.0023,-0.0023,0.0001,0,0,0,-0.0023,N
-26,-20,-0.35,0.18,-0.2,-19,-1,-0.005,0.7,-0.0022,-0.0022,-0.0022,-0.0022,0,0,0,0,-0.0022,N
-162,-26,0.21,0.28,-0.7,-20,-6,0.019,-0.2,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,N
-194,-29,0.38,0.05,-0.5,-19,2,0.017,2,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,N
-184,-29,0.42,0.07,-0.4,-19,6,0.016,1.4,-0.0016,-0.0014,-0.0014,-0.0014,-0.0003,0,0,0,-0.0014,N
-37,-34,-0.31,0.2,1.5,-18,-4,-0.014,-0.1,-0.0022,-0.0022,-0.0022,-0.0022,0,0,0,0,-0.0022,N
-96,-35,-0.31,0.36,1.1,-18,-11,0.011,-1.4,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,N
-187,-38,-0.18,0.04,0.8,-18,-2,0.014,2.7,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,N
-118,-41,-0.01,0.01,0.7,-18,11,0.014,0.9,-0.0016,-0.0014,-0.0014,-0.0014,-0.0003,0,0,0,-0.0014,N
332,-16,-0.11,0.17,0.4,-19,2,-0.003,-0.2,-0.0018,-0.0018,-0.0018,-0.0018,0,0,0,0,-0.0018,N
259,-3,-0.16,0.25,0.1,-19,-6,-0.003,-0.1,-0.0018,-0.0018,-0.0018,-0.0018,0,0,0,0,-0.0018,N
-44,4,-0.39,0.36,-0.8,-20,-14,-0.009,-0.3,-0.0021,-0.0021,-0.0021,-0.0021,0,0,0,0,-0.0021,N
-143,3,-0.39,0.21,-1.1,-20,-11,0.011,1.5,-0.0014,-0.0014,-0.0014,-0.0016,0,0,0.0002,0,-0.0016,N
-122,-8,0.39,0.22,-1.1,-20,-1,0.016,-0.2,-0.0016,-0.0015,-0.0015,-0.0013,-0.0002,0,-0.0003,0,-0.0013,N
-157,-11,0.41,0.24,-0.5,-19,-5,-0.002,-0.1,-0.0017,-0.0017,-0.0017,-0.0017,0,0,0,0,-0.0017,N
-175,-19,0.42,0.18,0.7,-18,-2,-0.002,0,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,N
-123,-29,0.01,0.16,2.1,-17,-3,-0.021,-0.1,-0.002,-0.002,-0.002,-0.002,0,0,0,0,-0.002,N
-61,-34,-0.52,0.13,1.2,-18,3,-0.015,0.1,-0.0018,-0.002,-0.002,-0.002,0.0002,0,0,0,-0.002,N
-55,-34,-0.55,0.13,1.1,-18,3,-0.015,0,-0.0016,-0.0018,-0.0018,-0.002,0.0002,0,0.0002,0,-0.002,N
-11,-35,-0.32,0.17,0,-19,2,0.012,-0.2,-0.0013,-0.0014,-0.0014,-0.0014,0.0001,0,0,0,-0.0014,N
-74,-37,0.16,0.24,-0.3,-19,-5,0.016,-0.3,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,N
-99,-38,0.25,0.17,-0.2,-19,-5,0.012,0.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,N
-32,-41,0.35,0.14,0.8,-18,2,0.001,-0.1,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,N
184,-31,-0.29,0.14,1.4,-18,1,-0.017,0.1,-0.0018,-0.0018,-0.0018,-0.0018,0,0,0,0,-0.0018,N
188,-29,-0.36,0.21,1.2,-18,0,-0.007,-0.4,-0.0014,-0.0015,-0.0015,-0.0016,0.0001,0,0.0002,0,-0.0016,N
29,-23,-0.11,0.25,0.5,-18,-8,0.009,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,N
31,-22,0.06,0.18,0.5,-18,-1,0.001,-0.2,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,N
-70,-22,-0.07,0.24,0.5,-18,-10,-0.009,0.5,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,N
-118,-24,-0.19,0.1,0.4,-19,4,-0.012,1.2,-0.0014,-0.0016,-0.0016,-0.0017,0.0002,0,0.0001,0,-0.0017,N
250,-20,0.2,0.08,0.4,-19,9,0.008,-0.2,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,N
317,-15,0.27,0.3,0.6,-18,0,0.006,-2.7,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,N
-30,-8,0.05,0.36,1,-18,-19,-0.014,-0.1,-0.0017,-0.0017,-0.0017,-0.0017,0,0,0,0,-0.0017,N
-179,-11,-0.08,0.14,1,-18,4,-0.007,0.8,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,N
219,-9,0.12,0.16,-0.4,-19,3,0.005,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,N
-215,-4,-0.21,0.26,-0.7,-20,-8,-0.004,-0.1,-0.0014,-0.0015,-0.0015,-0.0015,0.0001,0,0,0,-0.0015,N
-215,-23,0.48,0.17,-0.2,-19,1,0.012,-0.2,-0.0012,-0.0011,-0.0011,-0.0011,-0.0003,0,0,0,-0.0011,N
167,-25,-0.49,0.13,0.4,-19,4,-0.01,0,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,N
226,-17,-0.29,0.17,-0.8,-20,2,0.014,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,N
114,-3,0.45,0.28,-0.2,-19,-7,-0.008,-0.8,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,N
-149,-3,0.29,0.31,0.6,-18,-16,-0.009,0.1,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,N
-179,-3,0.27,0.32,0.7,-18,-16,-0.01,-0.2,-0.0015,-0.0014,-0.0014,-0.0014,-0.0002,0,0,0,-0.0014,N
-210,-4,0.26,0.32,0.7,-18,-16,-0.01,-0.3,-0.0016,-0.0015,-0.0015,-0.0014,-0.0002,0,-0.0002,0,-0.0014,N
-182,-15,-0.16,0.09,0.9,-18,6,-0.015,0.2,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,N
-111,-22,-0.23,0.15,0.2,-19,2,0.002,-0.1,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,N
180,-21,0.13,0.09,-0.1,-19,8,0.009,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,N
-84,16,-0.05,0.21,-0.7,-20,-4,0.001,-0.1,-0.0012,-0.0012,-0.0012,-0.0013,0,0,0.0001,0,-0.0013,N
-28,13,0.18,0.14,-0.5,-19,3,0.008,0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,N
-137,10,-0.08,0.25,-0.2,-19,-8,-0.016,-0.3,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,N
-72,2,-0.47,0.14,-1.2,-20,5,-0.009,-0.2,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,N
80,2,-0.2,0.1,-1.9,-21,12,0.026,-0.4,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0,0,0,-0.0009,P
370,11,0.53,0.08,-1.5,-20,12,0.027,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,N
460,26,0.68,0.15,-0.2,-19,-2,-0.003,0.6,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,N
-190,39,0.25,0.36,1.8,-17,-25,-0.022,0.2,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,N
-577,6,-0.5,0.2,1.1,-18,-6,-0.013,0.1,-0.0013,-0.0014,-0.0014,-0.0015,0.0001,0,0.0001,0,-0.0015,N
-529,-17,-0.36,0.11,0,-19,4,0.009,0.3,-0.0009,-0.0009,-0.0009,-0.0011,0.0001,0,0.0001,0,-0.0011,P
-361,-30,-0.04,0.06,-0.4,-19,13,0.02,-0.7,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,P
-257,-34,0.14,-0.14,-0.3,-19,16,0.021,2,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,P
366,-28,0.28,0.02,0.7,-18,13,0,-0.2,-0.0013,-0.0011,-0.0011,-0.0011,-0.0003,0,0,0,-0.0011,P
524,-11,0.08,0.1,1.2,-18,5,-0.011,-0.3,-0.0012,-0.0013,-0.0013,-0.0013,0.0001,0,0,0,-0.0013,N
547,4,-0.04,0.13,1.2,-18,-2,-0.007,0.4,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,N
-66,29,-0.42,0.29,0.1,-19,-14,-0.008,0,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,N
-201,25,-0.5,0.25,-0.7,-20,-6,-0.005,-0.3,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,N
-161,13,0.04,0.16,-1.6,-21,4,0.019,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,N
-173,7,0.42,0.26,-1,-20,-6,0.001,-1.1,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,N
-294,0,0.35,0.24,-0.3,-19,-8,-0.006,-0.1,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,N
-323,-3,0.33,0.24,-0.2,-19,-8,-0.007,-0.1,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,N
-337,-4,0.32,0.16,-0.1,-19,-8,-0.006,0.4,-0.0013,-0.0013,-0.0013,-0.0013,-0.0002,0,0,0,-0.0013,P
-198,-31,-0.21,0.05,0.3,-19,8,-0.013,1.1,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,P
-181,-31,-0.24,0.07,0.3,-19,9,-0.012,0.4,-0.0013,-0.0014,-0.0014,-0.0014,0.0001,0,0,0,-0.0014,P
-163,-32,-0.26,0.09,0.2,-19,9,-0.012,-0.3,-0.0011,-0.0013,-0.0013,-0.0014,0.0002,0,0.0001,0,-0.0014,P
88,-34,0.15,0.03,0,-19,14,0.024,-0.5,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,P
248,-30,0.49,0.06,0.5,-19,8,0.023,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,N
200,-20,0.52,0.2,1.6,-17,-11,-0.01,1,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,N
-179,-19,-0.1,0.25,2.3,-17,-15,-0.023,0,-0.0014,-0.0015,-0.0015,-0.0015,0.0001,0,0,0,-0.0015,P
-261,-26,-0.24,0.15,2,-17,4,-0.005,-1.1,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,P
-70,-34,-0.06,0.04,1.6,-17,10,0.009,0.2,-0.0011,-0.0009,-0.0009,-0.0009,-0.0002,0,0,0,-0.0009,P
-6,-35,-0.29,0.14,1,-18,0,-0.007,-0.1,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,P
620,6,0.09,0.1,-0.5,-19,8,0.006,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,N
628,21,0.16,0.19,-0.4,-19,-9,0.004,0.5,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,N
6,44,0.06,0.34,0.2,-19,-20,-0.004,-0.1,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,N
-284,35,0.1,0.22,0.4,-19,-7,0.002,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,P
-325,28,0.13,0.16,0.6,-18,1,0.002,-0.4,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,N
-486,14,-0.18,0.25,0.6,-18,-10,-0.018,-0.2,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,P
-571,-2,-0.35,0.2,0.1,-19,-3,-0.009,-0.7,-0.0012,-0.0013,-0.0013,-0.0013,0.0002,0,0,0,-0.0013,P
-218,-41,0.26,0.08,-0.7,-20,9,0.018,0,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,P
-163,-43,0.36,0.01,-0.6,-19,9,0.017,0.4,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,P
175,-42,0.3,0.06,0.8,-18,9,-0.009,-0.1,-0.0013,-0.0012,-0.0012,-0.0012,-0.0002,0,0,0,-0.0012,P
350,-30,-0.13,0.08,1,-18,6,-0.017,-0.1,-0.0013,-0.0014,-0.0014,-0.0014,0.0001,0,0,0,-0.0014,P
288,-14,-0.38,0.19,0.3,-19,-5,-0.006,0,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,N
-151,-8,-0.23,0.3,-1,-20,-14,0.006,0,-0.001,-0.0011,-0.0011,-0.0011,0.0001,0,0,0,-0.0011,N
-273,-15,0.09,0.22,-1.2,-20,-6,0.022,-0.6,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,P
-282,-21,0.35,0.14,-1,-20,5,0.021,0.3,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,P
-282,-29,0.46,0.17,-0.2,-19,-3,0.001,0.1,-0.0012,-0.0011,-0.0011,-0.0011,-0.0002,0,0,0,-0.0011,P
-292,-34,0.41,0.1,0.4,-19,2,-0.009,1.1,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,P
-231,-39,0.35,0.05,0.8,-18,10,-0.005,0.6,-0.0012,-0.0011,-0.0011,-0.0011,-0.0002,0,0,0,-0.0011,P
-151,-43,0.17,0.09,1.1,-18,4,-0.019,0.1,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,P
39,-45,-0.1,0.03,1.2,-18,11,-0.013,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,P
262,-21,-0.13,0.14,0.4,-19,1,-0.002,0,-0.0011,-0.0011,-0.0011,-0.0011,0.0001,0,0,0,-0.0011,P
175,-7,0.1,0.18,0.3,-19,-4,0.006,-0.1,-0.0012,-0.0011,-0.0011,-0.001,-0.0003,0,-0.0002,0,-0.001,N
-96,-4,-0.11,0.27,0.3,-19,-13,-0.009,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,N
-346,-11,-0.32,0.28,-0.2,-19,-13,-0.011,0.1,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,P
-419,-15,-0.37,0.19,-0.4,-19,-13,-0.004,0.6,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,P
-405,-39,0.07,0.17,-1.3,-20,1,0.023,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,P
-177,-50,0.52,0.03,-0.8,-20,19,0.024,-1.5,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0,0,0,-0.0007,P
-142,-50,0.56,0.01,-0.7,-20,17,0.023,-0.7,-0.001,-0.0008,-0.0008,-0.0007,-0.0003,0,-0.0002,0,-0.0007,P
-7,-51,0.63,-0.06,-0.2,-19,18,0.002,0.7,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,P
203,-48,0.54,0.03,0.7,-18,9,-0.011,0.4,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,P
425,-36,0.11,0.06,1.5,-17,8,-0.02,-0.2,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,P
483,-28,-0.2,0.21,1.5,-17,-2,-0.043,-2.4,-0.0017,-0.0018,-0.0018,-0.0018,0.0001,0,0,0,-0.0018,N
458,-22,-0.46,0.26,1.3,-18,-4,-0.019,-1.1,-0.0013,-0.0014,-0.0014,-0.0014,0.0001,0,0,0,-0.0014,N
-141,-8,0.24,0.24,-0.7,-20,-8,0.015,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,P
-197,-12,0.39,0.23,-0.2,-19,-2,0.001,-1.2,-0.0012,-0.0011,-0.0011,-0.0011,-0.0002,0,0,0,-0.0011,P
-227,-17,0.31,0.16,0.4,-19,1,-0.009,-0.4,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,P
-165,-23,0.22,0.12,0.8,-18,7,-0.009,-0.9,-0.0013,-0.0013,-0.0013,-0.0012,0,0,-0.0002,0,-0.0012,P
-102,-26,-0.09,0.11,0.9,-18,3,-0.018,-0.1,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,P
-95,-27,-0.13,0.11,0.9,-18,3,-0.018,-0.1,-0.0014,-0.0014,-0.0014,-0.0014,-0.0001,0,0,0,-0.0014,P
-89,-27,-0.16,0.11,0.9,-18,3,-0.018,0,-0.0012,-0.0014,-0.0014,-0.0014,0.0002,0,-0.0001,0,-0.0014,P
-104,-29,-0.18,0.19,0.7,-18,-7,0.006,-0.4,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,P
-131,-30,-0.12,0.06,0.6,-18,1,0.011,2,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,P
363,-14,0.17,0.09,2.1,-17,3,-0.013,0.1,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,N
-304,-8,-0.33,0.25,1.5,-18,-14,-0.007,0,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,P
273,-18,-0.22,0.11,0,-19,5,-0.01,0,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,P
302,-4,-0.33,0.17,-0.8,-20,0,-0.003,0,-0.0011,-0.0012,-0.0012,-0.0012,0.0001,0,0,0,-0.0012,P
-298,8,0.05,0.21,-1,-20,-5,0.006,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,P
-234,-9,0.34,0.14,-0.4,-19,3,0.007,-0.2,-0.0011,-0.001,-0.001,-0.001,-0.0002,0,0,0,-0.001,P
-288,-15,0.25,0.19,0.2,-19,-8,-0.009,0.8,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,P
-284,-36,-0.22,0.11,0.4,-19,3,-0.016,0.1,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,P
-242,-41,-0.25,0.03,0.2,-19,7,0.018,1.2,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0.0001,0,-0.0008,P
24,-45,0.14,0.01,0.1,-19,16,0.02,-0.3,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,P
275,-40,0.27,0.02,0.5,-19,12,0.002,0.2,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,P
382,-34,0.29,0.12,0.8,-18,6,0,-1.5,-0.0012,-0.0011,-0.0011,-0.0011,-0.0003,0,0,0,-0.0011,P
435,-20,-0.09,0.13,1,-18,1,-0.024,0.1,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,N
276,-5,-0.53,0.25,0.3,-19,-10,-0.016,-0.4,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,P
117,3,-0.6,0.19,-1.2,-20,-5,0.01,0.7,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,N
-21,5,-0.32,0.25,-2.1,-21,-8,0.023,0.3,-0.0008,-0.0008,-0.0008,-0.0009,0,0,0.0001,0,-0.0009,P
-124,2,0.3,0.24,-2.1,-21,-6,0.027,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,P
-155,-1,0.54,0.15,-1.7,-21,1,0.021,1.2,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,N
-379,-11,0.39,0.3,-0.3,-19,-14,-0.015,-0.5,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,P
-257,-29,0.28,0.03,0.6,-18,12,-0.004,0.4,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,P
-166,-34,0.01,0.1,0.9,-18,0,-0.024,0.8,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,P
-46,-37,-0.16,-0.13,0.8,-18,24,-0.005,2.5,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,P
56,-37,-0.18,-0.03,0.7,-18,24,-0.005,-1.2,-0.0009,-0.001,-0.001,-0.0012,0.0001,0,0.0001,0,-0.0012,P
464,-29,0.18,-0.06,0.7,-18,20,0.019,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,P
660,-17,0.35,0.11,1,-18,6,0.011,-2,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,P
694,5,0.32,0.12,1.7,-17,-4,-0.009,0.8,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,P
393,37,-0.26,0.22,1.8,-17,-11,-0.018,0.1,-0.0012,-0.0013,-0.0013,-0.0013,0.0002,0,0,0,-0.0013,N
-127,45,-0.35,0.32,0.9,-18,-20,0,0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,N
-333,39,-0.29,0.27,0.4,-19,-10,0.006,-0.3,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,P
-495,19,-0.08,0.2,-0.2,-19,-5,0.008,0,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,P
-321,-9,0.02,0.11,-0.1,-19,5,-0.006,-0.1,-0.0013,-0.0012,-0.0012,-0.0012,-0.0002,0,0,0,-0.0012,P
-310,-10,0.01,0.11,-0.1,-19,5,-0.006,-0.1,-0.0013,-0.0013,-0.0013,-0.0012,0,0,-0.0002,0,-0.0012,P
-31,-20,-0.37,0.08,-0.7,-20,10,-0.011,0,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,P
-11,-20,-0.39,0.08,-0.8,-20,10,-0.011,0,-0.0012,-0.0014,-0.0014,-0.0014,0.0002,0,0,0,-0.0014,P
247,-14,-0.09,0.1,-1.6,-20,9,0.014,0,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,P
292,-8,0.06,0.23,-1.6,-20,-8,0.011,-1,-0.0011,-0.001,-0.001,-0.001,-0.0002,0,0,0,-0.001,N
-254,-5,0.3,0.27,-0.4,-19,-12,0.001,-0.1,-0.0012,-0.0011,-0.0011,-0.0011,-0.0002,0,0,0,-0.0011,P
-398,-14,0.16,0.24,0.1,-19,-9,-0.013,-0.5,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,P
-455,-22,0.02,0.06,0.2,-19,4,-0.011,2.1,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,P
23,-42,-0.35,0.07,-0.9,-20,11,-0.005,0,-0.0011,-0.0013,-0.0013,-0.0013,0.0002,0,0,0,-0.0013,P
304,-33,-0.01,0.1,-1.5,-20,9,0.013,0,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,P
433,2,0.33,0.16,-0.4,-19,1,0.003,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,N
401,9,0.34,0.35,0,-19,-14,-0.001,-3,-0.0013,-0.0011,-0.0011,-0.0011,-0.0003,0,0,0,-0.0011,N
-116,17,-0.44,0.32,0,-19,-19,-0.028,0.1,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,P
-249,11,-0.6,0.18,-1,-20,3,0.006,-0.4,-0.001,-0.0011,-0.0011,-0.0011,0.0002,0,0,0,-0.0011,P
19,2,0.49,0.13,-1.5,-20,6,0.025,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,N
-175,1,0.04,0.26,-0.1,-19,-13,-0.029,0.1,-0.0015,-0.0016,-0.0016,-0.0016,0.0001,0,0,0,-0.0016,P
-219,-4,-0.12,-0.17,-0.2,-19,14,-0.008,6.1,-0.001,-0.001,-0.001,-0.0013,0.0001,0,0.0002,0,-0.0013,P
377,4,0.38,0.03,0.5,-19,13,0.01,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,P
453,8,0.43,0.17,0.7,-18,12,0.007,-1.1,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,N
197,24,-0.35,0.28,1.1,-18,-16,-0.043,-0.2,-0.0014,-0.0017,-0.0017,-0.0018,0.0003,0,0.0001,0,-0.0018,P
138,25,-0.45,0.22,0.9,-18,-15,-0.018,0.7,-0.0013,-0.0013,-0.0013,-0.0014,0,0,0.0001,0,-0.0014,N
114,25,-0.48,0.2,0.8,-18,-13,-0.013,1.3,-0.0013,-0.0013,-0.0013,-0.0013,-0.0001,0,0,0,-0.0013,N
-250,22,-0.43,0.26,-0.7,-20,-12,0.011,0.2,-0.0009,-0.001,-0.001,-0.001,0.0001,0,0,0,-0.001,N
-271,21,-0.41,0.26,-0.8,-20,-12,0.011,0.3,-0.0009,-0.0009,-0.0009,-0.001,0.0001,0,0.0001,0,-0.001,N
-443,13,-0.08,0.29,-1.2,-20,-14,0.025,0.4,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,P
-525,5,0.18,-0.16,-1.1,-20,5,0.027,5.5,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,P
-347,-3,0.37,0.22,-0.8,-20,9,0,-4,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,P
-330,-7,0.36,0.15,-0.6,-20,3,-0.002,0.6,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,P
-294,-13,0.35,0.09,-0.2,-19,7,-0.002,0.7,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,P
309,-26,-0.22,0.05,-0.4,-8,-2,0.005,-0.4,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0,0,0,-0.0006,N
